Date,Region,Value
2023-08-30,HSE South West,3.6253832167832165
2023-08-30,HSE West and North West,2.5099966560509555
2023-08-31,HSE Dublin and Midlands,1.7911710899182562
2023-08-31,HSE Dublin and North East,1.014002297496318
2023-08-31,HSE Dublin and South East,1.5704023693117715
2023-08-31,HSE Mid West,1.8521258037225043
2023-08-31,HSE South West,2.5525657342657344
2023-08-31,HSE West and North West,2.0563828025477706
2023-09-01,HSE Dublin and Midlands,1.8792614713896456
2023-09-01,HSE Dublin and North East,0.384621561119293
2023-09-01,HSE Dublin and South East,1.059108574652125
2023-09-01,HSE Mid West,2.131691962774958
2023-09-01,HSE South West,2.8485153846153843
2023-09-01,HSE West and North West,1.844696337579618
2023-09-02,HSE Dublin and Midlands,1.4094461035422343
2023-09-02,HSE Dublin and North East,0.3146903681885125
2023-09-02,HSE Dublin and South East,0.657377735990974
2023-09-02,HSE Mid West,1.4677223350253807
2023-09-02,HSE South West,2.3675972027972025
2023-09-02,HSE West and North West,1.391082484076433
2023-09-03,HSE Dublin and Midlands,2.1435326158038146
2023-09-03,HSE Dublin and North East,0.629380736377025
2023-09-03,HSE Dublin and South East,0.5478147799924784
2023-09-03,HSE Mid West,2.201583502538071
2023-09-03,HSE South West,2.5895594405594404
2023-09-03,HSE West and North West,1.6934917197452228
2023-09-04,HSE Dublin and Midlands,3.1712537329700274
2023-09-04,HSE Dublin and North East,1.4335894550810016
2023-09-04,HSE Dublin and South East,1.716486310643099
2023-09-04,HSE Mid West,2.2365292724196277
2023-09-04,HSE South West,2.4415846153846155
2023-09-04,HSE West and North West,2.5704785031847135
2023-09-05,HSE Dublin and Midlands,2.4078037602179836
2023-09-05,HSE Dublin and North East,1.6084174374079527
2023-09-05,HSE Dublin and South East,1.8625702519744265
2023-09-05,HSE Mid West,2.026854653130288
2023-09-05,HSE South West,2.774527972027972
2023-09-05,HSE West and North West,3.205537898089172
2023-09-06,HSE Dublin and Midlands,2.026078773841962
2023-09-06,HSE Dublin and North East,1.0489678939617084
2023-09-06,HSE Dublin and South East,1.8260492666415946
2023-09-06,HSE Mid West,1.8171800338409476
2023-09-06,HSE South West,3.2554461538461537
2023-09-06,HSE West and North West,2.4192738853503184
2023-09-07,HSE Dublin and Midlands,1.9673518528610354
2023-09-07,HSE Dublin and North East,0.9440711045655376
2023-09-07,HSE Dublin and South East,0.7669406919894698
2023-09-07,HSE Mid West,2.0967461928934013
2023-09-07,HSE South West,2.737534265734266
2023-09-07,HSE West and North West,2.721683121019108
2023-09-08,HSE Dublin and Midlands,1.937988392370572
2023-09-08,HSE Dublin and North East,0.5944151399116347
2023-09-08,HSE Dublin and South East,0.7669406919894698
2023-09-08,HSE Mid West,1.9220173434856178
2023-09-08,HSE South West,2.3675972027972025
2023-09-08,HSE West and North West,2.9031286624203823
2023-09-09,HSE Dublin and Midlands,1.5562634059945504
2023-09-09,HSE Dublin and North East,0.24475917525773194
2023-09-09,HSE Dublin and South East,0.5112937946596465
2023-09-09,HSE Mid West,1.7822342639593909
2023-09-09,HSE South West,1.1098111888111886
2023-09-09,HSE West and North West,1.9354191082802548
2023-09-10,HSE Dublin and Midlands,1.791171089918256
2023-09-10,HSE Dublin and North East,0.6643463328424153
2023-09-10,HSE Dublin and South East,0.657377735990974
2023-09-10,HSE Mid West,2.2714750423011845
2023-09-10,HSE South West,1.6277230769230768
2023-09-10,HSE West and North West,2.4495148089171974
2023-09-11,HSE Dublin and Midlands,2.3784402997275205
2023-09-11,HSE Dublin and North East,1.3986238586156112
2023-09-11,HSE Dublin and South East,1.424318427980444
2023-09-11,HSE Mid West,2.481149661590525
2023-09-11,HSE South West,1.9976601398601397
2023-09-11,HSE West and North West,3.598669904458599
2023-09-12,HSE Dublin and Midlands,2.2022595367847413
2023-09-12,HSE Dublin and North East,1.2937270692194405
2023-09-12,HSE Dublin and South East,1.6434443399774352
2023-09-12,HSE Mid West,2.4112581218274114
2023-09-12,HSE South West,2.367597202797203
2023-09-12,HSE West and North West,2.721683121019108
2023-09-13,HSE Dublin and Midlands,2.2022595367847413
2023-09-13,HSE Dublin and North East,0.7342775257731959
2023-09-13,HSE Dublin and South East,1.3512764573147802
2023-09-13,HSE Mid West,2.2365292724196277
2023-09-13,HSE South West,2.700540559440559
2023-09-13,HSE West and North West,2.3285511146496813
2023-09-14,HSE Dublin and Midlands,2.5546210626702996
2023-09-14,HSE Dublin and North East,0.6993119293078056
2023-09-14,HSE Dublin and South East,1.314755471981948
2023-09-14,HSE Mid West,2.0967461928934013
2023-09-14,HSE South West,2.4415846153846155
2023-09-14,HSE West and North West,2.2680692675159237
2023-09-15,HSE Dublin and Midlands,2.437167220708447
2023-09-15,HSE Dublin and North East,0.7342775257731958
2023-09-15,HSE Dublin and South East,1.3512764573147802
2023-09-15,HSE Mid West,1.6075054145516074
2023-09-15,HSE South West,1.1098111888111888
2023-09-15,HSE West and North West,1.7237326433121019
2023-09-16,HSE Dublin and Midlands,1.2919922615803816
2023-09-16,HSE Dublin and North East,0.20979357879234167
2023-09-16,HSE Dublin and South East,0.5112937946596465
2023-09-16,HSE Mid West,0.7688069373942471
2023-09-16,HSE South West,0.8508552447552447
2023-09-16,HSE West and North West,0.8165049363057325
2023-09-17,HSE Dublin and Midlands,1.4388095640326977
2023-09-17,HSE Dublin and North East,0.6993119293078056
2023-09-17,HSE Dublin and South East,1.0956295599849568
2023-09-17,HSE Mid West,1.6075054145516074
2023-09-17,HSE South West,1.035823776223776
2023-09-17,HSE West and North West,0.8769867834394904
2023-09-18,HSE Dublin and Midlands,2.5252576021798365
2023-09-18,HSE Dublin and North East,1.0839334904270987
2023-09-18,HSE Dublin and South East,2.5199479879654008
2023-09-18,HSE Mid West,1.7472884940778344
2023-09-18,HSE South West,1.6277230769230768
2023-09-18,HSE West and North West,1.0281914012738853
2023-09-19,HSE Dublin and Midlands,1.9967153133514988
2023-09-19,HSE Dublin and North East,1.2937270692194405
2023-09-19,HSE Dublin and South East,2.1912591199699136
2023-09-19,HSE Mid West,2.0618004230118445
2023-09-19,HSE South West,2.552565734265734
2023-09-19,HSE West and North West,1.602768949044586
2023-09-20,HSE Dublin and Midlands,2.2903499182561307
2023-09-20,HSE Dublin and North East,1.0489678939617084
2023-09-20,HSE Dublin and South East,1.424318427980444
2023-09-20,HSE Mid West,2.201583502538071
2023-09-20,HSE South West,2.5895594405594404
2023-09-20,HSE West and North West,1.965660031847134
2023-09-21,HSE Dublin and Midlands,1.6149903269754768
2023-09-21,HSE Dublin and North East,0.9440711045655376
2023-09-21,HSE Dublin and South East,1.679965325310267
2023-09-21,HSE Mid West,2.0618004230118445
2023-09-21,HSE South West,2.034653846153846
2023-09-21,HSE West and North West,2.600719426751592
2023-09-22,HSE Dublin and Midlands,1.9673518528610354
2023-09-22,HSE Dublin and North East,1.6084174374079527
2023-09-22,HSE Dublin and South East,1.387797442647612
2023-09-22,HSE Mid West,2.026854653130288
2023-09-22,HSE South West,2.774527972027972
2023-09-22,HSE West and North West,2.2983101910828028
2023-09-23,HSE Dublin and Midlands,1.64435378746594
2023-09-23,HSE Dublin and North East,0.8042087187039764
2023-09-23,HSE Dublin and South East,1.424318427980444
2023-09-23,HSE Mid West,1.3978307952622675
2023-09-23,HSE South West,1.405760839160839
2023-09-23,HSE West and North West,1.1491550955414014
2023-09-24,HSE Dublin and Midlands,1.9967153133514985
2023-09-24,HSE Dublin and North East,0.9440711045655376
2023-09-24,HSE Dublin and South East,2.11821714930425
2023-09-24,HSE Mid West,1.9569631133671743
2023-09-24,HSE South West,1.5907293706293706
2023-09-24,HSE West and North West,1.78421449044586
2023-09-25,HSE Dublin and Midlands,2.6133479836512263
2023-09-25,HSE Dublin and North East,2.5874541384388805
2023-09-25,HSE Dublin and South East,2.3008220759684095
2023-09-25,HSE Mid West,2.2365292724196277
2023-09-25,HSE South West,1.8866790209790207
2023-09-25,HSE West and North West,2.2983101910828028
2023-09-26,HSE Dublin and Midlands,2.7308018256130793
2023-09-26,HSE Dublin and North East,1.608417437407953
2023-09-26,HSE Dublin and South East,2.154738134637082
2023-09-26,HSE Mid West,2.306420812182741
2023-09-26,HSE South West,2.552565734265734
2023-09-26,HSE West and North West,2.5704785031847135
2023-09-27,HSE Dublin and Midlands,2.5252576021798365
2023-09-27,HSE Dublin and North East,1.8182110162002947
2023-09-27,HSE Dublin and South East,2.410385031966905
2023-09-27,HSE Mid West,2.551041201353638
2023-09-27,HSE South West,3.3294335664335666
2023-09-27,HSE West and North West,2.0261418789808916
2023-09-28,HSE Dublin and Midlands,2.7014383651226157
2023-09-28,HSE Dublin and North East,1.608417437407953
2023-09-28,HSE Dublin and South East,1.2051925159834525
2023-09-28,HSE Mid West,2.0967461928934013
2023-09-28,HSE South West,3.4774083916083915
2023-09-28,HSE West and North West,1.602768949044586
2023-09-29,HSE Dublin and Midlands,2.7601652861035424
2023-09-29,HSE Dublin and North East,0.7692431222385862
2023-09-29,HSE Dublin and South East,0.8765036479879654
2023-09-29,HSE Mid West,2.2714750423011845
2023-09-29,HSE South West,2.626553146853147
2023-09-29,HSE West and North West,1.78421449044586
2023-09-30,HSE Dublin and Midlands,2.290349918256131
2023-09-30,HSE Dublin and North East,0.5244839469808542
2023-09-30,HSE Dublin and South East,0.36520985332831896
2023-09-30,HSE Mid West,1.2929934856175973
2023-09-30,HSE South West,2.071647552447552
2023-09-30,HSE West and North West,0.9374686305732485
2023-10-01,HSE Dublin and Midlands,2.2022595367847413
2023-10-01,HSE Dublin and North East,0.7692431222385862
2023-10-01,HSE Dublin and South East,0.8765036479879654
2023-10-01,HSE Mid West,1.887071573604061
2023-10-01,HSE South West,2.182628671328671
2023-10-01,HSE West and North West,1.391082484076433
2023-10-02,HSE Dublin and Midlands,3.2299806539509537
2023-10-02,HSE Dublin and North East,1.888142209131075
2023-10-02,HSE Dublin and South East,1.6434443399774352
2023-10-02,HSE Mid West,2.341366582064298
2023-10-02,HSE South West,2.774527972027972
2023-10-02,HSE West and North West,1.814455414012739
2023-10-03,HSE Dublin and Midlands,3.5823421798365125
2023-10-03,HSE Dublin and North East,2.3077293667157583
2023-10-03,HSE Dublin and South East,2.2277801053027453
2023-10-03,HSE Mid West,2.026854653130288
2023-10-03,HSE South West,2.922502797202797
2023-10-03,HSE West and North West,2.328551114649682
2023-10-04,HSE Dublin and Midlands,2.7014383651226157
2023-10-04,HSE Dublin and North East,1.5734518409425626
2023-10-04,HSE Dublin and South East,2.4834270026325687
2023-10-04,HSE Mid West,2.5160954314720816
2023-10-04,HSE South West,2.182628671328671
2023-10-04,HSE West and North West,2.1471055732484077
2023-10-05,HSE Dublin and Midlands,2.8482556675749318
2023-10-05,HSE Dublin and North East,1.1888302798232695
2023-10-05,HSE Dublin and South East,1.314755471981948
2023-10-05,HSE Mid West,2.341366582064298
2023-10-05,HSE South West,2.404590909090909
2023-10-05,HSE West and North West,2.4192738853503184
2023-10-06,HSE Dublin and Midlands,2.0848056948228884
2023-10-06,HSE Dublin and North East,1.2937270692194405
2023-10-06,HSE Dublin and South East,1.1321505453177887
2023-10-06,HSE Mid West,1.7822342639593909
2023-10-06,HSE South West,1.5167419580419579
2023-10-06,HSE West and North West,2.1471055732484077
2023-10-07,HSE Dublin and Midlands,1.2919922615803816
2023-10-07,HSE Dublin and North East,0.41958715758468335
2023-10-07,HSE Dublin and South East,0.40173083866115084
2023-10-07,HSE Mid West,1.3978307952622675
2023-10-07,HSE South West,1.4797482517482516
2023-10-07,HSE West and North West,1.6330098726114648
2023-10-08,HSE Dublin and Midlands,1.7030807084468664
2023-10-08,HSE Dublin and North East,0.9440711045655376
2023-10-08,HSE Dublin and South East,0.8765036479879655
2023-10-08,HSE Mid West,2.1666377326565147
2023-10-08,HSE South West,1.886679020979021
2023-10-08,HSE West and North West,1.602768949044586
2023-10-09,HSE Dublin and Midlands,2.6427114441416895
2023-10-09,HSE Dublin and North East,2.5524885419734904
2023-10-09,HSE Dublin and South East,1.4973603986461077
2023-10-09,HSE Mid West,2.306420812182741
2023-10-09,HSE South West,2.5895594405594404
2023-10-09,HSE West and North West,2.4495148089171974
2023-10-10,HSE Dublin and Midlands,3.1418902724795643
2023-10-10,HSE Dublin and North East,2.902144506627393
2023-10-10,HSE Dublin and South East,1.5704023693117715
2023-10-10,HSE Mid West,2.131691962774958
2023-10-10,HSE South West,2.626553146853147
2023-10-10,HSE West and North West,2.2983101910828028
2023-10-11,HSE Dublin and Midlands,3.2006171934604906
2023-10-11,HSE Dublin and North East,1.8182110162002947
2023-10-11,HSE Dublin and South East,2.008654193305754
2023-10-11,HSE Mid West,2.4112581218274114
2023-10-11,HSE South West,2.7375342657342654
2023-10-11,HSE West and North West,2.5402375796178345
2023-10-12,HSE Dublin and Midlands,3.2299806539509537
2023-10-12,HSE Dublin and North East,1.3286926656848306
2023-10-12,HSE Dublin and South East,2.0086541933057545
2023-10-12,HSE Mid West,1.991908883248731
2023-10-12,HSE South West,2.5895594405594404
2023-10-12,HSE West and North West,2.2983101910828023
2023-10-13,HSE Dublin and Midlands,2.7895287465940055
2023-10-13,HSE Dublin and North East,1.2237958762886598
2023-10-13,HSE Dublin and South East,1.424318427980444
2023-10-13,HSE Mid West,2.131691962774958
2023-10-13,HSE South West,1.4797482517482516
2023-10-13,HSE West and North West,1.874937261146497
2023-10-14,HSE Dublin and Midlands,1.4975364850136241
2023-10-14,HSE Dublin and North East,0.20979357879234167
2023-10-14,HSE Dublin and South East,0.6208567506581422
2023-10-14,HSE Mid West,0.3145119289340102
2023-10-14,HSE South West,1.4797482517482516
2023-10-14,HSE West and North West,0.9374686305732485
2023-10-15,HSE Dublin and Midlands,1.5562634059945506
2023-10-15,HSE Dublin and North East,0.629380736377025
2023-10-15,HSE Dublin and South East,1.9721332079729224
2023-10-15,HSE Mid West,1.327939255499154
2023-10-15,HSE South West,1.4797482517482516
2023-10-15,HSE West and North West,1.421323407643312
2023-10-16,HSE Dublin and Midlands,2.2022595367847413
2023-10-16,HSE Dublin and North East,1.7133142268041237
2023-10-16,HSE Dublin and South East,2.0816961639714178
2023-10-16,HSE Mid West,2.026854653130288
2023-10-16,HSE South West,2.1086412587412586
2023-10-16,HSE West and North West,2.2680692675159237
2023-10-17,HSE Dublin and Midlands,2.2903499182561307
2023-10-17,HSE Dublin and North East,1.6783486303387334
2023-10-17,HSE Dublin and South East,2.045175178638586
2023-10-17,HSE Mid West,1.991908883248731
2023-10-17,HSE South West,1.886679020979021
2023-10-17,HSE West and North West,2.1773464968152867
2023-10-18,HSE Dublin and Midlands,2.5252576021798365
2023-10-18,HSE Dublin and North East,1.503520648011782
2023-10-18,HSE Dublin and South East,2.008654193305754
2023-10-18,HSE Mid West,2.131691962774958
2023-10-18,HSE South West,1.4057608391608392
2023-10-18,HSE West and North West,1.814455414012739
2023-10-19,HSE Dublin and Midlands,1.5562634059945506
2023-10-19,HSE Dublin and North East,0.9790367010309279
2023-10-19,HSE Dublin and South East,1.022587589319293
2023-10-19,HSE Mid West,1.5026681049069375
2023-10-19,HSE South West,2.441584615384615
2023-10-19,HSE West and North West,1.602768949044586
2023-10-20,HSE Dublin and Midlands,1.9379883923705723
2023-10-20,HSE Dublin and North East,1.363658262150221
2023-10-20,HSE Dublin and South East,0.9495456186536293
2023-10-20,HSE Mid West,1.6075054145516074
2023-10-20,HSE South West,1.7017104895104893
2023-10-20,HSE West and North West,1.9354191082802548
2023-10-21,HSE Dublin and Midlands,1.7324441689373298
2023-10-21,HSE Dublin and North East,0.9790367010309278
2023-10-21,HSE Dublin and South East,0.9130246333207973
2023-10-21,HSE Mid West,1.7822342639593909
2023-10-21,HSE South West,1.9976601398601397
2023-10-21,HSE West and North West,1.330600636942675
2023-10-22,HSE Dublin and Midlands,1.9673518528610354
2023-10-22,HSE Dublin and North East,0.6643463328424153
2023-10-22,HSE Dublin and South East,1.3512764573147802
2023-10-22,HSE Mid West,2.5859869712351946
2023-10-22,HSE South West,1.775697902097902
2023-10-22,HSE West and North West,1.2701187898089172
2023-10-23,HSE Dublin and Midlands,2.7601652861035424
2023-10-23,HSE Dublin and North East,2.342694963181149
2023-10-23,HSE Dublin and South East,2.337343061301241
2023-10-23,HSE Mid West,2.6209327411167513
2023-10-23,HSE South West,2.367597202797203
2023-10-23,HSE West and North West,2.1168646496815287
2023-10-24,HSE Dublin and Midlands,2.5546210626702996
2023-10-24,HSE Dublin and North East,2.5524885419734904
2023-10-24,HSE Dublin and South East,2.410385031966905
